match_id,team,attack_mean,defense_mean,magic_mean,difficulty_mean,primary_role_Assassin_sum,primary_role_Fighter_sum,primary_role_Mage_sum,primary_role_Marksman_sum,primary_role_Support_sum,primary_role_Tank_sum,game_duration,win
NA1_5218594060,1,5.2,4.0,5.6,6.2,0,1,2,1,1,0,1654.0,False
NA1_5218594060,2,4.4,4.2,6.2,5.0,0,0,2,1,1,1,1654.0,True
NA1_5218594262,1,6.0,4.2,6.0,5.6,0,1,0,2,1,1,1387.0,False
NA1_5218594262,2,5.2,3.6,6.2,5.2,1,0,2,1,1,0,1387.0,True
NA1_5218594576,1,4.0,3.8,4.6,5.2,1,1,1,1,0,1,1091.0,True
NA1_5218594576,2,5.2,3.6,6.6,6.6,0,0,1,2,1,1,1091.0,False
NA1_5218595598,1,6.0,5.2,4.8,5.0,0,2,1,1,0,1,970.0,True
NA1_5218595598,2,4.0,4.0,7.6,6.0,1,0,1,0,2,1,970.0,False
NA1_5218597129,1,5.0,4.0,6.8,7.8,1,0,2,1,0,1,1045.0,True
NA1_5218597129,2,4.6,5.4,6.0,5.6,0,2,2,0,0,1,1045.0,False
NA1_5218597711,1,6.2,5.0,4.0,4.6,0,0,0,3,1,1,1466.0,True
NA1_5218597711,2,6.0,5.2,5.8,5.4,1,2,0,1,0,1,1466.0,False
NA1_5218598715,1,6.0,5.2,5.0,5.6,1,1,1,1,0,1,1265.0,True
NA1_5218598715,2,5.8,5.2,4.8,4.6,1,2,1,0,0,1,1265.0,False
NA1_5218600676,1,3.4,1.8,4.2,2.8,0,1,2,1,1,0,1274.0,False
NA1_5218600676,2,6.2,4.2,5.4,6.4,0,2,0,2,0,1,1274.0,True
NA1_5218602453,1,4.6,3.6,7.4,6.2,1,0,3,1,0,0,1416.0,False
NA1_5218602453,2,5.6,3.8,4.8,4.2,0,1,2,2,0,0,1416.0,True
NA1_5218603508,1,6.0,3.0,3.8,4.0,0,1,0,3,0,1,1066.0,True
NA1_5218603508,2,5.2,3.6,6.8,4.8,0,1,2,1,1,0,1066.0,False
NA1_5218603588,1,5.0,5.6,4.4,5.2,0,1,1,1,1,1,1263.0,True
NA1_5218603588,2,5.8,5.2,5.6,6.2,0,1,1,2,0,1,1263.0,False
NA1_5218604419,1,4.6,2.4,4.8,3.6,0,1,1,2,1,0,1589.0,True
NA1_5218604419,2,4.8,3.2,5.0,3.6,0,1,1,3,0,0,1589.0,False
NA1_5218606469,1,5.2,5.8,5.0,3.8,0,1,1,1,0,2,827.0,True
NA1_5218606469,2,6.6,4.6,4.0,5.2,0,1,1,1,1,1,827.0,False
NA1_5218607137,1,5.2,4.6,6.2,6.4,1,1,2,1,0,0,1322.0,False
NA1_5218607137,2,5.4,4.4,5.2,6.0,0,2,2,0,1,0,1322.0,True
NA1_5218607531,1,4.8,4.6,5.2,6.4,0,1,2,1,0,1,973.0,True
NA1_5218607531,2,6.2,4.2,5.4,4.4,1,1,0,1,1,1,973.0,False
NA1_5218607942,1,5.0,5.2,5.8,5.8,0,2,2,1,0,0,1140.0,False
NA1_5218607942,2,6.8,5.2,5.0,5.0,0,0,1,2,0,2,1140.0,True
NA1_5218609618,1,6.6,4.2,4.0,6.2,0,1,1,2,1,0,850.0,False
NA1_5218609618,2,4.0,3.6,4.6,5.0,1,1,1,1,0,1,850.0,True
NA1_5218610637,1,5.2,3.8,5.8,6.0,1,1,1,1,1,0,1327.0,True
NA1_5218610637,2,6.2,4.6,5.4,4.6,0,1,1,2,0,1,1327.0,False
NA1_5218611466,1,6.4,5.0,4.2,4.6,0,1,0,1,1,2,858.0,False
NA1_5218611466,2,6.0,4.0,5.6,4.6,0,2,2,0,1,0,858.0,True
NA1_5218611486,1,7.0,4.0,4.8,6.2,0,2,0,2,1,0,1628.0,False
NA1_5218611486,2,5.0,3.4,6.4,6.8,0,1,1,1,2,0,1628.0,True
NA1_5218612912,1,2.8,3.6,7.4,5.2,0,1,2,1,1,0,1423.0,True
NA1_5218612912,2,6.4,4.4,4.2,3.8,1,1,1,1,0,1,1423.0,False
NA1_5218613079,1,4.2,6.2,5.2,5.2,0,1,2,1,0,1,609.0,True
NA1_5218613079,2,4.4,5.6,5.4,4.4,1,0,2,0,1,1,609.0,False
NA1_5218613584,1,5.0,5.8,5.2,5.8,0,1,2,1,0,1,1346.0,True
NA1_5218613584,2,5.4,3.4,3.2,4.8,0,1,0,2,1,1,1346.0,False
NA1_5218613737,1,6.6,3.4,5.0,5.6,0,2,1,2,0,0,996.0,True
NA1_5218613737,2,4.2,4.4,7.0,6.4,1,1,1,0,1,1,996.0,False
NA1_5218613963,1,7.2,4.2,3.8,5.8,0,2,1,1,1,0,658.0,True
NA1_5218613963,2,6.8,4.8,5.4,6.2,0,1,1,2,0,1,658.0,False
NA1_5218615332,1,4.6,5.2,5.8,6.0,1,1,3,0,0,0,1327.0,False
NA1_5218615332,2,7.0,3.4,3.6,5.4,0,2,1,2,0,0,1327.0,True
NA1_5218616247,1,3.4,3.4,7.4,6.4,0,2,3,0,0,0,1610.0,True
NA1_5218616247,2,4.0,5.4,6.4,4.6,0,0,1,1,1,2,1610.0,False
NA1_5218616436,1,4.4,2.4,7.8,6.4,1,0,3,1,0,0,1130.0,False
NA1_5218616436,2,4.0,3.8,7.8,6.8,0,1,4,0,0,0,1130.0,True
NA1_5218616631,1,6.2,3.2,6.2,6.6,1,0,2,1,1,0,908.0,False
NA1_5218616631,2,5.2,6.2,4.6,3.8,0,3,1,0,0,1,908.0,True
NA1_5218616648,1,6.6,4.2,5.2,7.2,0,3,1,0,1,0,1543.0,True
NA1_5218616648,2,5.8,4.8,5.0,5.0,0,3,0,1,0,1,1543.0,False
NA1_5218616870,1,3.6,4.6,7.2,6.2,0,0,2,1,1,1,741.0,True
NA1_5218616870,2,6.4,3.4,4.8,7.0,0,1,2,2,0,0,741.0,False
NA1_5218616923,1,5.2,3.4,6.6,7.2,2,1,0,2,0,0,1149.0,True
NA1_5218616923,2,5.8,4.4,6.4,6.6,1,1,1,1,0,1,1149.0,False
NA1_5218617219,1,7.4,3.4,6.0,6.0,0,0,2,3,0,0,1389.0,False
NA1_5218617219,2,5.2,5.2,4.8,4.6,0,0,1,1,1,2,1389.0,True
NA1_5218617765,1,7.8,3.0,3.4,6.4,1,1,1,2,0,0,1398.0,False
NA1_5218617765,2,5.4,3.2,6.8,6.6,0,1,3,1,0,0,1398.0,True
NA1_5218618601,1,4.6,2.4,2.4,3.6,0,1,0,1,2,1,1583.0,True
NA1_5218618601,2,4.6,5.4,4.8,4.4,1,0,1,1,1,1,1583.0,False
NA1_5218619030,1,3.4,6.4,6.6,4.8,0,0,2,1,1,1,1289.0,False
NA1_5218619030,2,5.8,4.8,4.6,5.8,0,0,1,1,2,1,1289.0,True
NA1_5218619336,1,5.4,4.2,6.2,5.4,0,1,2,0,1,1,1338.0,False
NA1_5218619336,2,4.4,6.2,5.8,4.8,0,1,2,0,0,2,1338.0,True
NA1_5218619705,1,3.6,5.0,7.4,5.8,1,1,2,1,0,0,1574.0,True
NA1_5218619705,2,7.4,3.8,3.8,5.4,0,2,1,1,1,0,1574.0,False
NA1_5218619748,1,4.2,5.2,6.6,6.2,1,0,2,0,0,2,1068.0,False
NA1_5218619748,2,5.6,4.4,5.2,6.2,0,1,2,1,1,0,1068.0,True
NA1_5218619988,1,5.6,3.4,6.4,7.2,1,0,2,2,0,0,2118.0,False
NA1_5218619988,2,2.2,5.0,8.2,7.0,0,0,3,0,2,0,2118.0,True
NA1_5218621407,1,3.6,3.6,7.0,6.4,0,1,2,0,1,1,998.0,True
NA1_5218621407,2,6.2,4.8,5.2,5.6,1,2,1,1,0,0,998.0,False
NA1_5218622303,1,6.8,4.4,3.0,6.4,0,0,0,2,2,1,1006.0,False
NA1_5218622303,2,6.4,3.2,5.6,4.8,0,2,1,1,1,0,1006.0,True
NA1_5218622925,1,4.0,5.8,6.2,5.2,0,1,1,1,1,1,1917.0,False
NA1_5218622925,2,6.4,3.2,3.6,5.8,1,2,0,1,1,0,1917.0,True
NA1_5218623600,1,5.8,4.4,4.4,4.4,1,1,1,1,1,0,1671.0,True
NA1_5218623600,2,7.4,3.2,4.2,5.6,1,1,0,3,0,0,1671.0,False
NA1_5218624549,1,4.0,4.0,7.2,7.2,1,1,2,0,1,0,593.0,False
NA1_5218624549,2,6.6,5.0,4.8,4.6,0,1,1,2,0,1,593.0,True
NA1_5218624783,1,3.4,6.4,7.2,4.0,0,1,2,0,0,2,1137.0,False
NA1_5218624783,2,7.4,3.0,5.0,5.6,0,1,0,3,1,0,1137.0,True
NA1_5218625150,1,4.4,3.0,6.8,5.0,0,1,3,1,0,0,849.0,True
NA1_5218625150,2,6.6,4.8,4.6,4.0,0,3,1,0,0,1,849.0,False
NA1_5218625458,1,5.8,3.8,5.8,6.8,1,0,1,2,0,1,1191.0,False
NA1_5218625458,2,4.6,4.4,5.2,6.6,1,1,2,0,0,1,1191.0,True
NA1_5218625930,1,5.4,2.8,6.4,5.2,1,0,1,2,1,0,929.0,True
NA1_5218625930,2,5.2,4.6,5.2,6.6,1,1,0,2,0,1,929.0,False
NA1_5218625963,1,4.8,4.6,6.6,7.4,0,0,2,2,1,0,1072.0,False
NA1_5218625963,2,5.4,4.6,4.8,5.8,0,0,1,2,0,2,1072.0,True
NA1_5218626167,1,4.0,3.2,4.2,5.4,1,1,1,1,1,0,1146.0,True
NA1_5218626167,2,6.2,4.2,5.4,5.6,1,1,0,1,2,0,1146.0,False
NA1_5218626835,1,5.8,3.6,5.6,4.6,0,2,1,1,1,0,1594.0,False
NA1_5218626835,2,5.4,4.2,5.0,6.2,1,1,0,2,0,1,1594.0,True
NA1_5218627764,1,4.8,3.6,7.0,6.8,1,1,2,0,1,0,1246.0,False
NA1_5218627764,2,3.6,4.0,7.4,5.0,0,0,3,1,0,1,1246.0,True
NA1_5218628538,1,3.6,5.4,7.2,6.0,0,0,3,0,1,1,1837.0,False
NA1_5218628538,2,7.0,5.4,4.2,5.6,0,3,1,0,0,1,1837.0,True
NA1_5218628821,1,6.4,5.8,4.2,5.0,1,2,0,1,0,1,979.0,False
NA1_5218628821,2,5.4,4.2,6.4,6.6,0,1,3,0,0,1,979.0,True
NA1_5218631567,1,5.8,4.2,5.0,6.6,0,1,1,2,0,1,1402.0,True
NA1_5218631567,2,5.2,5.2,6.0,4.4,0,0,1,1,1,2,1402.0,False
NA1_5218631934,1,5.8,3.6,5.2,6.6,0,1,1,2,1,0,768.0,True
NA1_5218631934,2,7.2,3.6,4.2,6.0,0,1,1,2,1,0,768.0,False
NA1_5218631948,1,5.8,4.6,5.4,7.0,1,2,0,1,1,0,1810.0,True
NA1_5218631948,2,5.6,3.8,4.2,5.8,1,1,1,1,1,0,1810.0,False
NA1_5218632038,1,6.8,5.0,4.8,5.8,0,1,1,2,0,1,1121.0,False
NA1_5218632038,2,6.4,4.8,4.2,3.8,0,1,1,2,0,1,1121.0,True
NA1_5218633089,1,4.2,5.4,7.2,5.2,0,0,1,1,2,1,1323.0,True
NA1_5218633089,2,4.6,4.0,6.0,5.4,0,0,1,2,2,0,1323.0,False
NA1_5218633432,1,5.8,2.4,4.0,6.0,1,0,1,3,0,0,1117.0,True
NA1_5218633432,2,5.0,4.2,6.0,6.2,2,1,1,1,0,0,1117.0,False
NA1_5218633911,1,5.6,4.0,6.2,7.6,3,1,0,0,1,0,1176.0,True
NA1_5218633911,2,4.8,6.0,5.6,5.2,0,0,1,2,0,2,1176.0,False
NA1_5218634172,1,4.6,3.4,8.0,7.6,1,1,1,1,1,0,1498.0,True
NA1_5218634172,2,4.8,6.4,5.2,5.8,0,1,0,1,2,1,1498.0,False
NA1_5218634970,1,6.6,4.2,4.6,5.4,0,0,1,3,0,1,865.0,False
NA1_5218634970,2,5.8,3.8,4.4,6.6,0,2,2,1,0,0,865.0,True
NA1_5218635882,1,6.8,3.2,6.0,4.2,1,1,0,1,2,0,833.0,True
NA1_5218635882,2,4.0,6.0,6.4,4.8,0,0,1,1,1,2,833.0,False
NA1_5218636237,1,3.6,4.2,6.6,6.6,1,0,3,1,0,0,1508.0,True
NA1_5218636237,2,6.6,3.8,5.6,5.8,0,2,2,1,0,0,1508.0,False
NA1_5218636710,1,7.8,4.2,4.6,5.0,0,1,0,3,0,1,1143.0,False
NA1_5218636710,2,7.4,4.0,4.4,5.6,0,2,0,2,1,0,1143.0,True
NA1_5218637868,1,7.6,3.8,4.4,5.4,0,2,0,2,1,0,1370.0,False
NA1_5218637868,2,6.2,4.0,4.4,5.6,0,0,1,3,0,1,1370.0,True
NA1_5218639012,1,4.0,5.2,5.8,6.0,0,1,3,0,0,1,982.0,False
NA1_5218639012,2,5.8,4.2,5.4,4.2,0,1,0,2,1,1,982.0,True
NA1_5218639305,1,5.2,2.2,5.6,5.8,1,1,2,1,0,0,932.0,False
NA1_5218639305,2,5.2,4.6,4.8,4.8,0,2,2,1,0,0,932.0,True
NA1_5218639891,1,3.0,5.2,7.4,6.4,0,0,2,1,1,1,1461.0,False
NA1_5218639891,2,6.0,3.0,2.8,3.4,1,0,0,2,1,1,1461.0,True
NA1_5218640202,1,6.4,4.6,5.4,6.8,0,2,1,1,0,1,700.0,True
NA1_5218640202,2,4.4,5.8,5.2,5.2,1,1,1,0,0,2,700.0,False
NA1_5218640884,1,6.2,3.2,5.6,6.4,1,1,2,1,0,0,1102.0,False
NA1_5218640884,2,5.8,5.0,4.6,5.0,1,2,1,1,0,0,1102.0,True
NA1_5218641519,1,4.6,3.0,7.0,5.8,1,0,3,0,1,0,1226.0,False
NA1_5218641519,2,4.6,4.8,6.8,5.6,0,2,2,0,0,1,1226.0,True
NA1_5218641565,1,6.8,5.4,4.8,4.4,0,0,0,3,1,1,1121.0,True
NA1_5218641565,2,7.0,3.2,5.2,5.6,2,1,0,2,0,0,1121.0,False
NA1_5218641705,1,4.6,3.4,7.2,6.8,2,1,2,0,0,0,1468.0,False
NA1_5218641705,2,5.6,4.8,4.8,4.2,0,2,1,1,0,1,1468.0,True
NA1_5218642249,1,5.0,5.0,5.8,6.8,1,0,1,1,0,2,1124.0,False
NA1_5218642249,2,5.4,2.4,4.6,5.6,1,0,1,2,1,0,1124.0,True
NA1_5218643129,1,7.0,4.0,4.8,5.6,0,2,0,3,0,0,1114.0,False
NA1_5218643129,2,5.0,4.0,6.2,5.8,1,0,1,2,0,1,1114.0,True
NA1_5218643240,1,6.6,3.2,4.8,6.2,1,0,1,2,0,1,1420.0,True
NA1_5218643240,2,4.6,5.2,6.6,5.6,0,1,2,1,0,1,1420.0,False
NA1_5218644354,1,7.4,3.2,5.2,4.2,1,1,0,3,0,0,1697.0,True
NA1_5218644354,2,5.0,5.2,7.0,4.8,0,2,1,1,0,1,1697.0,False
NA1_5218645633,1,4.4,3.4,4.8,4.0,1,0,0,2,1,1,848.0,False
NA1_5218645633,2,6.6,4.2,4.8,5.0,0,0,0,3,0,2,848.0,True
NA1_5218646280,1,3.6,3.2,6.2,7.6,1,1,1,1,1,0,1030.0,True
NA1_5218646280,2,5.0,6.0,6.6,5.2,1,0,1,1,0,2,1030.0,False
NA1_5218646947,1,4.4,3.2,5.4,4.2,0,0,1,2,1,1,1204.0,True
NA1_5218646947,2,4.8,4.2,7.4,7.0,4,0,1,0,0,0,1204.0,False
NA1_5218647187,1,4.4,5.2,6.4,5.6,0,1,1,0,2,1,880.0,False
NA1_5218647187,2,5.4,4.6,5.8,6.6,0,1,1,2,0,1,880.0,True
NA1_5218648080,1,6.2,6.4,3.6,5.4,0,1,0,2,0,2,917.0,False
NA1_5218648080,2,6.6,3.4,4.4,5.8,0,2,0,2,1,0,917.0,True
NA1_5218648135,1,1.8,5.8,7.6,4.0,0,0,3,0,1,1,1121.0,False
NA1_5218648135,2,4.8,4.4,5.8,5.4,0,2,2,0,0,1,1121.0,True
NA1_5218649041,1,7.6,3.6,3.6,5.0,1,2,0,1,1,0,821.0,False
NA1_5218649041,2,7.4,5.0,3.6,5.8,1,1,0,2,0,1,821.0,True
NA1_5218649402,1,5.8,4.8,4.6,5.4,0,3,1,0,1,0,1734.0,False
NA1_5218649402,2,8.0,3.6,2.4,5.8,3,0,1,1,0,0,1734.0,True
NA1_5218649762,1,5.4,5.0,5.8,5.4,0,1,2,1,1,0,1329.0,True
NA1_5218649762,2,4.8,3.4,6.2,5.0,0,1,1,2,1,0,1329.0,False
NA1_5218650045,1,7.4,4.8,3.0,5.6,0,0,1,3,0,1,1265.0,False
NA1_5218650045,2,4.4,2.6,4.8,6.2,2,0,0,2,1,0,1265.0,True
NA1_5218650912,1,5.6,3.4,4.6,5.4,1,3,1,0,0,0,883.0,False
NA1_5218650912,2,6.0,4.0,4.8,4.4,0,1,1,2,0,1,883.0,True
NA1_5218651615,1,6.4,5.6,4.2,5.0,0,2,2,1,0,0,512.0,False
NA1_5218651615,2,5.8,3.8,5.4,5.8,0,1,2,2,0,0,512.0,True
NA1_5218652579,1,5.6,3.8,6.4,6.4,1,1,1,1,0,1,1203.0,True
NA1_5218652579,2,1.6,2.6,5.0,3.4,0,0,3,1,0,1,1203.0,False
NA1_5218656107,1,5.0,4.4,6.2,6.8,1,0,2,1,0,1,1533.0,True
NA1_5218656107,2,6.2,3.4,5.2,5.6,0,1,2,2,0,0,1533.0,False
NA1_5218657466,1,7.2,4.4,4.6,4.8,0,2,1,2,0,0,941.0,False
NA1_5218657466,2,4.4,4.8,6.4,5.2,0,1,2,1,0,1,941.0,True
NA1_5218657969,1,5.4,4.8,5.4,6.8,1,2,1,0,0,1,1098.0,True
NA1_5218657969,2,5.8,5.4,4.6,6.2,0,2,1,0,1,1,1098.0,False
NA1_5218661284,1,5.2,3.0,4.8,5.4,0,2,1,0,2,0,1015.0,True
NA1_5218661284,2,5.4,4.4,4.8,6.4,2,1,0,1,0,1,1015.0,False
NA1_5218661870,1,6.4,5.6,4.6,5.8,1,0,0,1,2,1,1130.0,False
NA1_5218661870,2,6.4,4.6,5.2,5.8,1,0,1,2,1,0,1130.0,True
NA1_5218664167,1,6.0,3.0,4.8,6.2,1,0,2,2,0,0,883.0,True
NA1_5218664167,2,5.4,5.8,5.8,5.8,1,1,0,1,0,2,883.0,False
NA1_5218664734,1,2.8,5.6,6.8,5.8,0,0,2,0,1,2,1390.0,False
NA1_5218664734,2,5.0,3.6,6.4,6.4,1,1,1,1,1,0,1390.0,True
NA1_5218665076,1,5.2,4.8,6.0,6.0,0,1,1,1,1,1,1332.0,False
NA1_5218665076,2,5.6,3.2,6.4,6.4,0,1,2,1,1,0,1332.0,True
NA1_5218667872,1,6.4,3.0,5.6,5.2,1,0,1,3,0,0,629.0,False
NA1_5218667872,2,4.2,4.0,4.8,5.8,0,1,2,0,1,1,629.0,True
NA1_5218668215,1,3.4,5.8,6.4,5.0,0,1,1,0,2,1,1452.0,False
NA1_5218668215,2,5.8,4.8,5.4,3.6,1,1,0,1,0,2,1452.0,True
NA1_5218668739,1,5.6,3.6,5.8,6.2,1,2,0,2,0,0,1650.0,True
NA1_5218668739,2,6.6,4.4,5.0,5.2,1,1,0,2,0,1,1650.0,False
NA1_5218668989,1,7.0,3.6,4.0,6.2,0,1,0,3,1,0,822.0,False
NA1_5218668989,2,6.4,4.2,5.0,3.0,0,1,0,2,1,1,822.0,True
NA1_5218670373,1,5.2,5.0,5.8,5.0,0,1,1,1,0,2,1180.0,True
NA1_5218670373,2,5.6,4.0,5.4,6.8,1,2,2,0,0,0,1180.0,False
NA1_5218670423,1,6.2,3.8,4.6,7.0,2,0,1,1,1,0,1223.0,False
NA1_5218670423,2,4.8,3.8,3.8,4.8,0,2,1,1,0,1,1223.0,True
NA1_5218670923,1,3.8,5.4,7.0,6.0,0,1,2,0,0,2,1153.0,True
NA1_5218670923,2,6.6,4.8,4.0,4.4,0,0,0,3,0,2,1153.0,False
NA1_5218672981,1,4.6,4.8,6.4,5.0,0,1,2,1,1,0,1321.0,False
NA1_5218672981,2,6.6,4.0,4.2,6.6,1,1,1,1,0,1,1321.0,True
NA1_5218673163,1,4.8,2.6,5.0,4.8,0,0,1,3,1,0,1330.0,False
NA1_5218673163,2,5.4,5.0,6.0,7.4,0,2,2,0,0,1,1330.0,True
NA1_5218673588,1,4.8,3.8,7.0,5.8,1,0,1,2,0,1,641.0,True
NA1_5218673588,2,6.4,6.0,3.8,4.6,2,1,1,0,0,1,641.0,False
NA1_5218674110,1,7.2,3.0,5.4,6.8,1,1,2,1,0,0,1233.0,True
NA1_5218674110,2,5.8,4.8,4.4,6.2,1,1,2,0,0,1,1233.0,False
NA1_5218674365,1,5.6,4.8,5.8,4.6,0,2,1,2,0,0,1050.0,True
NA1_5218674365,2,7.2,4.0,3.4,4.6,0,2,0,2,1,0,1050.0,False
NA1_5218676411,1,8.2,3.6,2.8,5.2,1,1,0,3,0,0,1043.0,False
NA1_5218676411,2,5.6,5.2,5.4,5.4,0,1,1,1,0,2,1043.0,True
NA1_5218676763,1,5.2,2.8,4.2,6.2,1,0,1,3,0,0,928.0,True
NA1_5218676763,2,5.2,3.4,6.2,5.6,1,1,2,0,1,0,928.0,False
NA1_5218677856,1,4.8,4.2,7.0,6.2,0,0,2,2,0,1,623.0,False
NA1_5218677856,2,5.8,5.6,4.8,3.8,0,1,1,1,0,2,623.0,True
NA1_5218679091,1,5.0,5.4,6.0,6.2,2,1,1,0,0,1,958.0,False
NA1_5218679091,2,6.2,3.8,5.6,5.2,0,1,1,3,0,0,958.0,True
NA1_5218679352,1,4.4,4.2,6.6,5.6,0,1,2,1,0,1,1325.0,True
NA1_5218679352,2,4.2,5.6,5.8,4.6,0,1,2,0,0,2,1325.0,False
NA1_5218679671,1,5.0,4.0,6.0,5.6,1,2,1,0,1,0,1194.0,True
NA1_5218679671,2,5.0,6.6,5.2,7.4,1,1,1,0,0,2,1194.0,False
NA1_5218679674,1,5.4,5.0,5.2,5.6,1,2,0,1,0,1,1692.0,True
NA1_5218679674,2,4.6,4.0,6.4,7.2,1,1,2,1,0,0,1692.0,False
NA1_5218679815,1,4.6,3.8,6.2,5.6,0,0,2,2,0,1,1015.0,True
NA1_5218679815,2,4.2,3.8,5.6,5.6,1,1,2,1,0,0,1015.0,False
NA1_5218679846,1,5.6,4.4,4.4,5.4,0,1,2,1,0,1,1267.0,False
NA1_5218679846,2,5.8,4.4,5.2,6.8,0,0,2,1,1,1,1267.0,True
NA1_5218680233,1,6.4,2.4,4.8,5.6,1,0,1,3,0,0,1238.0,False
NA1_5218680233,2,6.6,4.4,3.6,6.0,1,1,0,2,0,1,1238.0,True
NA1_5218681642,1,4.8,6.8,5.0,5.4,0,3,0,0,0,2,1321.0,True
NA1_5218681642,2,3.4,3.2,8.4,5.8,0,0,3,1,0,1,1321.0,False
NA1_5218681948,1,4.8,3.0,6.4,6.4,0,0,3,2,0,0,1305.0,False
NA1_5218681948,2,6.0,5.2,5.2,5.6,0,1,1,1,1,1,1305.0,True
NA1_5218682085,1,5.2,4.2,5.2,6.4,1,1,1,1,1,0,1494.0,True
NA1_5218682085,2,6.4,4.6,6.0,7.8,0,2,2,1,0,0,1494.0,False
NA1_5218682129,1,4.6,6.0,5.0,6.6,0,1,1,0,1,2,1534.0,False
NA1_5218682129,2,4.4,3.0,6.8,5.8,0,0,3,1,1,0,1534.0,True
NA1_5218682374,1,6.2,3.0,6.2,6.2,0,0,2,3,0,0,968.0,True
NA1_5218682374,2,7.8,5.4,3.8,4.2,3,1,0,0,0,1,968.0,False
NA1_5218683157,1,6.8,4.0,1.4,4.8,0,3,0,1,0,1,1436.0,True
NA1_5218683157,2,6.6,4.0,5.4,5.4,0,0,1,3,0,1,1436.0,False
NA1_5218683754,1,3.6,6.2,6.2,5.4,0,0,2,1,0,2,1303.0,False
NA1_5218683754,2,5.0,4.8,7.0,6.8,1,1,1,1,0,1,1303.0,True
NA1_5218684830,1,5.2,3.8,5.8,4.8,0,0,0,3,1,1,1334.0,True
NA1_5218684830,2,5.6,5.4,4.6,5.8,1,1,1,0,1,1,1334.0,False
NA1_5218685555,1,4.2,4.0,7.8,5.0,0,1,2,1,0,1,1073.0,True
NA1_5218685555,2,6.0,3.6,5.4,6.4,1,0,1,2,1,0,1073.0,False
NA1_5218686106,1,3.6,5.0,6.6,5.6,0,1,2,0,0,2,1459.0,False
NA1_5218686106,2,6.4,3.2,5.2,6.8,0,1,1,2,1,0,1459.0,True
NA1_5218688531,1,4.2,3.6,7.4,7.0,2,0,2,1,0,0,1081.0,False
NA1_5218688531,2,3.6,3.2,8.0,6.6,1,0,3,0,0,1,1081.0,True
NA1_5218688895,1,6.2,4.6,4.8,5.8,0,2,0,2,1,0,1115.0,True
NA1_5218688895,2,7.4,4.8,4.2,6.0,1,4,0,0,0,0,1115.0,False
NA1_5218689236,1,6.0,5.4,5.8,4.0,0,0,1,2,0,2,630.0,False
NA1_5218689236,2,4.4,3.4,6.8,6.6,0,0,2,1,2,0,630.0,True
NA1_5218690225,1,5.4,4.0,6.4,5.2,0,1,2,1,0,1,1108.0,True
NA1_5218690225,2,4.6,3.4,6.8,6.2,0,1,2,1,1,0,1108.0,False
NA1_5218690392,1,6.6,4.2,5.0,5.4,2,2,1,0,0,0,1168.0,False
NA1_5218690392,2,5.4,3.8,6.0,5.2,1,0,1,2,1,0,1168.0,True
NA1_5218690733,1,5.8,4.6,5.0,5.8,0,0,2,2,0,1,1142.0,False
NA1_5218690733,2,6.4,4.2,4.8,5.6,0,1,1,2,1,0,1142.0,True
NA1_5218693379,1,7.6,4.6,3.8,4.8,0,2,0,1,1,1,747.0,False
NA1_5218693379,2,3.8,5.8,6.4,4.8,0,2,1,0,2,0,747.0,True
NA1_5218693832,1,5.4,4.8,5.2,6.4,0,0,1,1,1,2,1093.0,False
NA1_5218693832,2,5.4,3.2,6.2,6.0,1,1,2,1,0,0,1093.0,True
NA1_5218695041,1,5.8,4.0,5.6,6.6,0,0,2,2,0,1,1403.0,False
NA1_5218695041,2,3.2,4.0,5.2,3.6,0,2,2,0,1,0,1403.0,True
NA1_5218696822,1,3.8,2.6,2.2,3.2,0,0,0,2,3,0,1274.0,False
NA1_5218696822,2,5.0,6.0,5.6,5.2,0,2,2,0,0,1,1274.0,True
NA1_5218696860,1,6.8,3.8,4.2,4.2,0,3,0,2,0,0,1096.0,False
NA1_5218696860,2,5.0,4.6,6.0,6.4,0,2,1,1,1,0,1096.0,True
NA1_5218697770,1,6.0,4.4,4.8,4.0,0,2,2,1,0,0,1096.0,True
NA1_5218697770,2,5.0,5.2,5.8,5.6,0,2,1,1,0,1,1096.0,False
NA1_5218698152,1,7.6,2.8,3.6,6.2,0,0,1,4,0,0,1137.0,False
NA1_5218698152,2,6.6,5.0,3.8,4.6,1,2,1,1,0,0,1137.0,True
NA1_5218698201,1,6.8,5.2,4.6,5.6,1,1,0,1,1,1,1232.0,True
NA1_5218698201,2,4.4,3.6,7.6,6.4,0,0,2,1,2,0,1232.0,False
NA1_5218698544,1,6.4,4.4,4.4,6.6,1,1,1,1,1,0,1110.0,True
NA1_5218698544,2,5.8,4.8,4.4,4.0,0,1,1,2,0,1,1110.0,False
NA1_5218699901,1,6.2,4.0,5.6,6.4,0,2,2,1,0,0,1107.0,True
NA1_5218699901,2,5.2,5.0,5.0,5.2,1,1,0,1,1,1,1107.0,False
NA1_5218700017,1,5.4,4.2,6.0,5.0,1,2,1,1,0,0,806.0,True
NA1_5218700017,2,4.0,3.6,7.4,6.4,1,0,2,1,1,0,806.0,False
NA1_5218700650,1,5.4,3.8,5.6,5.2,0,0,1,3,0,1,1016.0,True
NA1_5218700650,2,5.8,5.2,5.6,5.4,2,2,1,0,0,0,1016.0,False
NA1_5218701124,1,4.2,3.8,7.0,5.4,0,0,2,0,2,1,1478.0,False
